grid_id,Station,date,level_daily_mean_m,level_daily_max_m,n_obs
PUNE_G001,Dattawadi,2022-02-12,542.357,542.37,40
PUNE_G001,Dattawadi,2022-02-13,542.344,542.38,92
PUNE_G001,Dattawadi,2022-02-14,542.344,542.37,95
PUNE_G001,Dattawadi,2022-02-15,542.349,542.38,89
PUNE_G001,Dattawadi,2022-02-16,542.347,542.38,92
PUNE_G001,Dattawadi,2022-02-17,542.343,542.37,96
PUNE_G001,Dattawadi,2022-02-18,542.347,542.39,93
PUNE_G001,Dattawadi,2022-02-19,542.341,542.38,96
PUNE_G001,Dattawadi,2022-02-20,542.344,542.38,94
PUNE_G001,Dattawadi,2022-02-21,542.347,542.37,93
PUNE_G001,Dattawadi,2022-02-22,542.353,542.39,93
PUNE_G001,Dattawadi,2022-02-23,542.349,542.38,95
PUNE_G001,Dattawadi,2022-02-24,542.347,542.37,88
PUNE_G001,Dattawadi,2022-02-25,542.348,542.38,94
PUNE_G001,Dattawadi,2022-02-26,542.338,542.37,95
PUNE_G001,Dattawadi,2022-02-27,542.337,542.39,94
PUNE_G001,Dattawadi,2022-02-28,542.335,542.37,92
PUNE_G001,Dattawadi,2022-03-01,542.337,542.36,93
PUNE_G001,Dattawadi,2022-03-02,542.334,542.37,80
PUNE_G001,Dattawadi,2022-03-03,542.332,542.36,95
PUNE_G001,Dattawadi,2022-03-04,542.333,542.36,94
PUNE_G001,Dattawadi,2022-03-05,542.329,542.35,93
PUNE_G001,Dattawadi,2022-03-06,542.327,542.36,93
PUNE_G001,Dattawadi,2022-03-07,542.33,542.35,92
PUNE_G001,Dattawadi,2022-03-08,542.331,542.35,95
PUNE_G001,Dattawadi,2022-03-09,542.315,542.33,42
PUNE_G001,Dattawadi,2022-04-25,542.344,542.37,95
PUNE_G001,Dattawadi,2022-04-26,542.348,542.44,96
PUNE_G001,Dattawadi,2022-04-27,542.34,542.36,94
PUNE_G001,Dattawadi,2022-04-28,542.335,542.37,95
PUNE_G001,Dattawadi,2022-04-29,542.338,542.36,95
PUNE_G001,Dattawadi,2022-04-30,542.34,542.37,96
PUNE_G001,Dattawadi,2022-05-01,542.336,542.36,93
PUNE_G001,Dattawadi,2022-05-02,542.333,542.36,94
PUNE_G001,Dattawadi,2022-05-03,542.338,542.37,93
PUNE_G001,Dattawadi,2022-05-04,542.337,542.38,94
PUNE_G001,Dattawadi,2022-05-05,542.328,542.36,96
PUNE_G001,Dattawadi,2022-05-06,542.328,542.36,94
PUNE_G001,Dattawadi,2022-05-07,542.332,542.37,93
PUNE_G001,Dattawadi,2022-05-08,542.334,542.36,92
PUNE_G001,Dattawadi,2022-05-09,542.333,542.36,96
PUNE_G001,Dattawadi,2022-05-10,542.336,542.36,95
PUNE_G001,Dattawadi,2022-05-11,542.343,542.37,93
PUNE_G001,Dattawadi,2022-05-12,542.34,542.37,93
PUNE_G001,Dattawadi,2022-05-13,542.344,542.37,95
PUNE_G001,Dattawadi,2022-05-14,542.34,542.36,93
PUNE_G001,Dattawadi,2022-05-15,542.34,542.38,96
PUNE_G001,Dattawadi,2022-05-16,542.336,542.37,96
PUNE_G001,Dattawadi,2022-05-17,542.338,542.37,94
PUNE_G001,Dattawadi,2022-05-18,542.336,542.36,95
PUNE_G001,Dattawadi,2022-05-19,542.338,542.37,94
PUNE_G001,Dattawadi,2022-05-20,542.351,542.39,95
PUNE_G001,Dattawadi,2022-05-21,542.353,542.38,92
PUNE_G001,Dattawadi,2022-05-22,542.35,542.38,91
PUNE_G001,Dattawadi,2022-05-23,542.352,542.38,96
PUNE_G001,Dattawadi,2022-05-24,542.347,542.37,96
PUNE_G001,Dattawadi,2022-05-25,542.353,542.38,93
PUNE_G001,Dattawadi,2022-05-26,542.353,542.38,95
PUNE_G001,Dattawadi,2022-05-27,542.348,542.37,84
PUNE_G001,Dattawadi,2022-05-28,542.352,542.39,94
PUNE_G001,Dattawadi,2022-05-29,542.351,542.38,96
PUNE_G001,Dattawadi,2022-05-30,542.351,542.38,69
PUNE_G001,Dattawadi,2022-05-31,542.354,542.38,70
PUNE_G001,Dattawadi,2022-06-01,542.358,542.4,81
PUNE_G001,Dattawadi,2022-06-02,542.344,542.37,91
PUNE_G001,Dattawadi,2022-06-03,542.348,542.38,91
PUNE_G001,Dattawadi,2022-06-04,542.354,542.39,87
PUNE_G001,Dattawadi,2022-06-05,542.353,542.39,94
PUNE_G001,Dattawadi,2022-06-06,542.35,542.37,94
PUNE_G001,Dattawadi,2022-06-07,542.357,542.39,96
PUNE_G001,Dattawadi,2022-06-08,542.35,542.39,94
PUNE_G001,Dattawadi,2022-06-09,542.361,542.4,91
PUNE_G001,Dattawadi,2022-06-10,542.373,542.48,96
PUNE_G001,Dattawadi,2022-06-11,542.346,542.38,96
PUNE_G001,Dattawadi,2022-06-12,542.347,542.38,58
PUNE_G001,Dattawadi,2022-06-13,542.331,542.34,29
PUNE_G001,Dattawadi,2022-06-14,542.364,542.38,40
PUNE_G001,Dattawadi,2022-06-15,542.356,542.38,34
PUNE_G001,Dattawadi,2022-06-16,542.349,542.39,52
PUNE_G001,Dattawadi,2022-06-17,542.357,542.38,24
PUNE_G001,Dattawadi,2022-06-18,542.345,542.37,93
PUNE_G001,Dattawadi,2022-06-19,542.345,542.36,95
PUNE_G001,Dattawadi,2022-06-20,542.348,542.38,95
PUNE_G001,Dattawadi,2022-06-21,542.337,542.36,94
PUNE_G001,Dattawadi,2022-06-22,542.336,542.36,95
PUNE_G001,Dattawadi,2022-06-23,542.35,542.37,94
PUNE_G001,Dattawadi,2022-06-24,542.342,542.36,88
PUNE_G001,Dattawadi,2022-06-25,542.332,542.36,94
PUNE_G001,Dattawadi,2022-06-26,542.333,542.36,95
PUNE_G001,Dattawadi,2022-06-27,542.335,542.37,93
PUNE_G001,Dattawadi,2022-06-28,542.331,542.37,96
PUNE_G001,Dattawadi,2022-06-29,542.331,542.39,94
PUNE_G001,Dattawadi,2022-06-30,542.346,542.42,96
PUNE_G001,Dattawadi,2022-07-01,542.385,542.44,95
PUNE_G001,Dattawadi,2022-07-02,542.355,542.39,95
PUNE_G001,Dattawadi,2022-07-03,542.35,542.38,95
PUNE_G001,Dattawadi,2022-07-04,542.369,542.52,94
PUNE_G001,Dattawadi,2022-07-05,542.38,542.48,93
PUNE_G001,Dattawadi,2022-07-06,542.416,542.48,96
PUNE_G001,Dattawadi,2022-07-07,542.416,542.48,96
PUNE_G001,Dattawadi,2022-07-08,542.385,542.42,95
PUNE_G001,Dattawadi,2022-07-09,542.383,542.42,15
PUNE_G001,Dattawadi,2022-07-11,542.752,542.9,21
PUNE_G001,Dattawadi,2022-07-12,543.76,544.91,96
PUNE_G001,Dattawadi,2022-07-13,544.623,544.87,96
PUNE_G001,Dattawadi,2022-07-14,543.821,544.83,90
PUNE_G001,Dattawadi,2022-07-15,543.73,543.93,94
PUNE_G001,Dattawadi,2022-07-16,543.678,543.76,72
PUNE_G001,Dattawadi,2022-07-18,543.188,543.21,45
PUNE_G001,Dattawadi,2022-07-19,542.745,543.19,95
PUNE_G001,Dattawadi,2022-07-20,542.508,542.55,95
PUNE_G001,Dattawadi,2022-07-21,542.476,542.51,96
PUNE_G001,Dattawadi,2022-07-22,542.462,542.51,94
PUNE_G001,Dattawadi,2022-07-23,542.45,542.48,96
PUNE_G001,Dattawadi,2022-07-24,542.453,542.49,94
PUNE_G001,Dattawadi,2022-07-25,542.436,542.47,94
PUNE_G001,Dattawadi,2022-07-26,542.428,542.47,90
PUNE_G001,Dattawadi,2022-07-27,542.484,542.64,59
PUNE_G001,Dattawadi,2022-07-28,542.473,542.55,51
PUNE_G001,Dattawadi,2022-07-29,542.455,542.47,17
PUNE_G001,Dattawadi,2022-08-01,542.417,542.45,52
PUNE_G001,Dattawadi,2022-08-02,542.396,542.44,83
PUNE_G001,Dattawadi,2022-08-03,542.404,542.45,90
PUNE_G001,Dattawadi,2022-08-04,542.394,542.44,79
PUNE_G001,Dattawadi,2022-08-05,542.411,542.47,70
PUNE_G001,Dattawadi,2022-08-06,542.394,542.42,76
PUNE_G001,Dattawadi,2022-08-07,542.396,542.46,90
PUNE_G001,Dattawadi,2022-08-08,542.397,542.44,76
PUNE_G001,Dattawadi,2022-08-09,542.411,542.43,28
PUNE_G001,Dattawadi,2022-08-12,544.572,544.65,47
PUNE_G001,Dattawadi,2022-08-13,544.61,545.1,86
PUNE_G001,Dattawadi,2022-08-14,544.476,545.09,91
PUNE_G001,Dattawadi,2022-08-15,543.88,545.11,95
PUNE_G001,Dattawadi,2022-08-16,544.389,545.19,79
PUNE_G001,Dattawadi,2022-08-17,544.071,544.25,82
PUNE_G001,Dattawadi,2022-08-18,544.161,544.19,42
PUNE_G001,Dattawadi,2022-08-19,543.601,543.77,9
PUNE_G001,Dattawadi,2022-08-20,544.145,544.71,65
PUNE_G001,Dattawadi,2022-08-21,543.113,543.21,95
PUNE_G001,Dattawadi,2022-08-22,543.541,544.06,89
PUNE_G001,Dattawadi,2022-08-23,543.861,544.15,94
PUNE_G001,Dattawadi,2022-08-24,543.81,544.04,93
PUNE_G001,Dattawadi,2022-08-25,543.827,544.12,94
PUNE_G001,Dattawadi,2022-08-26,543.264,543.84,94
PUNE_G001,Dattawadi,2022-08-27,542.418,542.45,88
PUNE_G001,Dattawadi,2022-08-28,542.411,542.44,91
PUNE_G001,Dattawadi,2022-08-29,542.401,542.43,88
PUNE_G001,Dattawadi,2022-08-30,542.398,542.43,93
PUNE_G001,Dattawadi,2022-08-31,542.409,542.44,94
PUNE_G001,Dattawadi,2022-09-01,542.42,542.46,93
PUNE_G001,Dattawadi,2022-09-02,542.391,542.43,92
PUNE_G001,Dattawadi,2022-09-03,542.441,542.62,87
PUNE_G001,Dattawadi,2022-09-04,542.409,542.52,85
PUNE_G001,Dattawadi,2022-09-05,542.387,542.41,88
PUNE_G001,Dattawadi,2022-09-06,542.428,542.69,95
PUNE_G001,Dattawadi,2022-09-07,542.496,542.65,91
PUNE_G001,Dattawadi,2022-09-08,542.577,542.93,94
PUNE_G001,Dattawadi,2022-09-09,542.928,543.15,95
PUNE_G001,Dattawadi,2022-09-10,542.585,542.64,96
PUNE_G001,Dattawadi,2022-09-11,542.74,543.76,92
PUNE_G001,Dattawadi,2022-09-12,543.208,543.65,90
PUNE_G001,Dattawadi,2022-09-13,543.362,543.98,94
PUNE_G001,Dattawadi,2022-09-14,544.529,544.87,94
PUNE_G001,Dattawadi,2022-09-15,544.53,544.74,94
PUNE_G001,Dattawadi,2022-09-16,545.044,546.12,94
PUNE_G001,Dattawadi,2022-09-17,544.587,546.04,96
PUNE_G001,Dattawadi,2022-09-18,544.209,544.43,96
PUNE_G001,Dattawadi,2022-09-19,543.475,544.13,95
PUNE_G001,Dattawadi,2022-09-20,543.404,543.66,94
PUNE_G001,Dattawadi,2022-09-21,543.195,543.42,94
PUNE_G001,Dattawadi,2022-09-22,543.05,543.25,92
PUNE_G001,Dattawadi,2022-09-23,542.91,543.31,95
PUNE_G001,Dattawadi,2022-09-24,542.442,542.57,94
PUNE_G001,Dattawadi,2022-09-25,543.188,543.33,93
PUNE_G001,Dattawadi,2022-09-26,542.906,543.0,96
PUNE_G001,Dattawadi,2022-09-27,542.588,542.8,92
PUNE_G001,Dattawadi,2022-09-28,542.409,542.45,94
PUNE_G001,Dattawadi,2022-09-29,542.414,542.46,92
PUNE_G001,Dattawadi,2022-09-30,542.492,542.79,92
PUNE_G001,Dattawadi,2022-10-01,542.449,542.58,96
PUNE_G001,Dattawadi,2022-10-02,542.404,542.44,96
PUNE_G001,Dattawadi,2022-10-03,542.399,542.43,92
PUNE_G001,Dattawadi,2022-10-04,542.404,542.46,95
PUNE_G001,Dattawadi,2022-10-05,542.397,542.44,96
PUNE_G001,Dattawadi,2022-10-06,542.396,542.45,92
PUNE_G001,Dattawadi,2022-10-07,542.39,542.42,83
PUNE_G001,Dattawadi,2022-10-08,542.375,542.41,84
PUNE_G001,Dattawadi,2022-10-09,542.377,542.42,86
PUNE_G001,Dattawadi,2022-10-10,542.406,542.78,61
PUNE_G001,Dattawadi,2022-10-11,542.476,542.57,68
PUNE_G001,Dattawadi,2022-10-12,542.431,542.48,96
PUNE_G001,Dattawadi,2022-10-13,542.419,542.49,90
PUNE_G001,Dattawadi,2022-10-14,542.5,543.09,93
PUNE_G001,Dattawadi,2022-10-17,542.504,543.32,38
PUNE_G001,Dattawadi,2022-10-18,542.989,543.33,88
PUNE_G001,Dattawadi,2022-10-19,542.684,542.76,87
PUNE_G001,Dattawadi,2022-10-20,542.521,542.63,91
PUNE_G001,Dattawadi,2022-10-21,542.559,542.69,90
PUNE_G001,Dattawadi,2022-10-22,542.545,542.68,93
PUNE_G001,Dattawadi,2022-10-23,542.463,542.5,74
PUNE_G001,Dattawadi,2022-10-24,542.448,542.48,80
PUNE_G001,Dattawadi,2022-10-25,542.438,542.47,86
PUNE_G001,Dattawadi,2022-10-26,542.425,542.46,88
PUNE_G001,Dattawadi,2022-10-27,542.42,542.46,86
PUNE_G001,Dattawadi,2022-10-28,542.409,542.44,85
PUNE_G001,Dattawadi,2022-10-29,542.408,542.45,89
PUNE_G001,Dattawadi,2022-10-30,542.394,542.43,68
PUNE_G001,Dattawadi,2022-10-31,542.396,542.43,79
PUNE_G001,Dattawadi,2022-11-01,542.389,542.43,93
PUNE_G001,Dattawadi,2022-11-02,542.387,542.42,91
PUNE_G001,Dattawadi,2022-11-03,542.383,542.42,89
PUNE_G001,Dattawadi,2022-11-04,542.379,542.42,89
PUNE_G001,Dattawadi,2022-11-05,542.378,542.41,87
PUNE_G001,Dattawadi,2022-11-06,542.374,542.41,90
PUNE_G001,Dattawadi,2022-11-07,542.371,542.4,89
PUNE_G001,Dattawadi,2022-11-08,542.37,542.4,85
PUNE_G001,Dattawadi,2022-11-09,542.367,542.4,95
PUNE_G001,Dattawadi,2022-11-10,542.362,542.39,93
PUNE_G001,Dattawadi,2022-11-11,542.359,542.39,93
PUNE_G001,Dattawadi,2022-11-12,542.363,542.39,92
PUNE_G001,Dattawadi,2022-11-13,542.358,542.4,93
PUNE_G001,Dattawadi,2022-11-14,542.355,542.39,95
PUNE_G001,Dattawadi,2022-11-15,542.356,542.39,92
PUNE_G001,Dattawadi,2022-11-16,542.358,542.39,86
PUNE_G001,Dattawadi,2022-11-17,542.349,542.39,85
PUNE_G001,Dattawadi,2022-11-18,542.355,542.4,91
PUNE_G001,Dattawadi,2022-11-19,542.351,542.38,95
PUNE_G001,Dattawadi,2022-11-20,542.35,542.39,94
PUNE_G001,Dattawadi,2022-11-21,542.354,542.38,94
PUNE_G001,Dattawadi,2022-11-22,542.348,542.39,94
PUNE_G001,Dattawadi,2022-11-23,542.353,542.38,96
PUNE_G001,Dattawadi,2022-11-24,542.344,542.38,95
PUNE_G001,Dattawadi,2022-11-25,542.349,542.38,85
PUNE_G001,Dattawadi,2022-11-26,542.339,542.37,73
PUNE_G001,Dattawadi,2022-11-27,542.345,542.38,72
PUNE_G001,Dattawadi,2022-11-28,542.344,542.38,70
PUNE_G001,Dattawadi,2022-11-29,542.339,542.36,60
PUNE_G001,Dattawadi,2022-11-30,542.342,542.37,72
PUNE_G001,Dattawadi,2022-12-01,542.337,542.36,67
PUNE_G001,Dattawadi,2022-12-02,542.332,542.36,93
PUNE_G001,Dattawadi,2022-12-03,542.334,542.36,91
PUNE_G001,Dattawadi,2022-12-04,542.33,542.36,90
PUNE_G001,Dattawadi,2022-12-05,542.332,542.35,84
PUNE_G001,Dattawadi,2022-12-06,542.334,542.36,95
PUNE_G001,Dattawadi,2022-12-07,542.33,542.36,93
PUNE_G001,Dattawadi,2022-12-08,542.33,542.36,94
PUNE_G001,Dattawadi,2022-12-09,542.335,542.36,95
PUNE_G001,Dattawadi,2022-12-10,542.327,542.36,96
PUNE_G001,Dattawadi,2022-12-11,542.327,542.36,95
PUNE_G001,Dattawadi,2022-12-12,542.324,542.35,96
PUNE_G001,Dattawadi,2022-12-13,542.331,542.36,95
PUNE_G001,Dattawadi,2022-12-14,542.33,542.36,95
PUNE_G001,Dattawadi,2022-12-15,542.325,542.36,88
PUNE_G001,Dattawadi,2022-12-16,542.336,542.36,85
PUNE_G001,Dattawadi,2022-12-17,542.334,542.36,88
PUNE_G001,Dattawadi,2022-12-18,542.329,542.35,93
PUNE_G001,Dattawadi,2022-12-19,542.328,542.36,96
PUNE_G001,Dattawadi,2022-12-20,542.323,542.35,94
PUNE_G001,Dattawadi,2022-12-21,542.327,542.35,95
PUNE_G001,Dattawadi,2022-12-22,542.33,542.36,94
PUNE_G001,Dattawadi,2022-12-23,542.326,542.36,96
PUNE_G001,Dattawadi,2022-12-24,542.335,542.39,94
PUNE_G001,Dattawadi,2022-12-25,542.33,542.36,91
PUNE_G001,Dattawadi,2022-12-26,542.343,542.37,91
PUNE_G001,Dattawadi,2022-12-27,542.346,542.39,86
PUNE_G001,Dattawadi,2022-12-28,542.357,542.39,95
PUNE_G001,Dattawadi,2022-12-29,542.355,542.39,95
PUNE_G001,Dattawadi,2022-12-30,542.354,542.4,81
PUNE_G001,Dattawadi,2022-12-31,542.356,542.39,95
PUNE_G001,Dattawadi,2023-01-01,542.356,542.39,88
PUNE_G001,Dattawadi,2023-01-02,542.351,542.39,94
PUNE_G001,Dattawadi,2023-01-03,542.358,542.38,91
PUNE_G001,Dattawadi,2023-01-04,542.358,542.39,90
PUNE_G001,Dattawadi,2023-01-05,542.364,542.41,54
PUNE_G001,Dattawadi,2023-01-06,542.362,542.4,91
PUNE_G001,Dattawadi,2023-01-07,542.359,542.39,95
PUNE_G001,Dattawadi,2023-01-08,542.359,542.4,92
PUNE_G001,Dattawadi,2023-01-09,542.36,542.41,95
PUNE_G001,Dattawadi,2023-01-10,542.373,542.43,91
PUNE_G001,Dattawadi,2023-01-11,542.366,542.4,96
PUNE_G001,Dattawadi,2023-01-12,542.365,542.4,95
PUNE_G001,Dattawadi,2023-01-13,542.359,542.4,95
PUNE_G001,Dattawadi,2023-01-14,542.365,542.4,95
PUNE_G001,Dattawadi,2023-01-15,542.364,542.41,94
PUNE_G001,Dattawadi,2023-01-16,542.36,542.4,96
PUNE_G001,Dattawadi,2023-01-17,542.364,542.4,93
PUNE_G001,Dattawadi,2023-01-18,542.367,542.4,94
PUNE_G001,Dattawadi,2023-01-19,542.341,542.39,95
PUNE_G001,Dattawadi,2023-01-20,542.341,542.37,25
PUNE_G001,Dattawadi,2023-01-23,542.35,542.35,1
PUNE_G001,Dattawadi,2023-01-24,542.367,542.4,89
PUNE_G001,Dattawadi,2023-01-25,542.374,542.41,96
PUNE_G001,Dattawadi,2023-01-26,542.391,542.43,89
PUNE_G001,Dattawadi,2023-01-27,542.393,542.42,88
PUNE_G001,Dattawadi,2023-01-28,542.398,542.4,95
PUNE_G001,Dattawadi,2023-01-29,542.399,542.4,96
PUNE_G001,Dattawadi,2023-01-30,542.399,542.4,95
PUNE_G001,Dattawadi,2023-01-31,542.399,542.4,95
PUNE_G001,Dattawadi,2023-02-01,542.398,542.4,95
PUNE_G001,Dattawadi,2023-02-02,542.398,542.4,91
PUNE_G001,Dattawadi,2023-02-03,542.399,542.4,92
PUNE_G001,Dattawadi,2023-02-04,542.399,542.4,67
PUNE_G001,Dattawadi,2023-02-06,542.4,542.4,5
PUNE_G001,Dattawadi,2023-02-07,542.4,542.4,54
PUNE_G001,Dattawadi,2023-02-08,542.4,542.4,96
PUNE_G001,Dattawadi,2023-02-09,542.399,542.4,96
PUNE_G001,Dattawadi,2023-02-10,542.398,542.4,93
PUNE_G001,Dattawadi,2023-02-11,542.398,542.4,95
PUNE_G001,Dattawadi,2023-02-12,542.399,542.4,94
PUNE_G001,Dattawadi,2023-02-13,542.399,542.4,95
PUNE_G001,Dattawadi,2023-02-14,542.399,542.4,95
PUNE_G001,Dattawadi,2023-02-15,542.399,542.4,95
PUNE_G001,Dattawadi,2023-02-16,542.399,542.4,96
PUNE_G001,Dattawadi,2023-02-17,542.399,542.4,92
PUNE_G001,Dattawadi,2023-02-18,542.4,542.4,96
PUNE_G001,Dattawadi,2023-02-19,542.4,542.4,95
PUNE_G001,Dattawadi,2023-02-20,542.4,542.41,94
PUNE_G001,Dattawadi,2023-02-21,542.4,542.41,94
PUNE_G001,Dattawadi,2023-02-22,542.4,542.41,96
PUNE_G001,Dattawadi,2023-02-23,542.4,542.4,95
PUNE_G001,Dattawadi,2023-02-24,542.4,542.4,93
PUNE_G001,Dattawadi,2023-02-25,542.399,542.4,93
PUNE_G001,Dattawadi,2023-02-26,542.4,542.4,16
PUNE_G001,Dattawadi,2023-02-27,542.4,542.41,44
PUNE_G001,Dattawadi,2023-02-28,542.4,542.4,23
PUNE_G001,Dattawadi,2023-03-01,542.4,542.4,64
PUNE_G001,Dattawadi,2023-03-02,542.399,542.4,84
PUNE_G001,Dattawadi,2023-03-03,542.399,542.4,83
PUNE_G001,Dattawadi,2023-03-04,542.399,542.4,86
PUNE_G001,Dattawadi,2023-03-05,542.4,542.4,96
PUNE_G001,Dattawadi,2023-03-06,542.399,542.4,91
PUNE_G001,Dattawadi,2023-03-07,542.399,542.4,94
PUNE_G001,Dattawadi,2023-03-08,542.399,542.4,95
PUNE_G001,Dattawadi,2023-03-09,542.399,542.4,92
PUNE_G001,Dattawadi,2023-03-10,542.399,542.4,89
PUNE_G001,Dattawadi,2023-03-11,542.399,542.4,90
PUNE_G001,Dattawadi,2023-03-12,542.399,542.4,95
PUNE_G001,Dattawadi,2023-03-13,542.399,542.41,94
PUNE_G001,Dattawadi,2023-03-14,542.399,542.4,92
PUNE_G001,Dattawadi,2023-03-15,542.399,542.4,93
PUNE_G001,Dattawadi,2023-03-16,542.44,542.58,94
PUNE_G001,Dattawadi,2023-03-17,542.544,542.58,92
PUNE_G001,Dattawadi,2023-03-18,542.347,542.38,96
PUNE_G001,Dattawadi,2023-03-19,542.336,542.37,93
PUNE_G001,Dattawadi,2023-03-20,542.329,542.36,94
PUNE_G001,Dattawadi,2023-03-21,542.329,542.36,94
PUNE_G001,Dattawadi,2023-03-22,542.329,542.35,92
PUNE_G001,Dattawadi,2023-03-23,542.323,542.35,94
PUNE_G001,Dattawadi,2023-03-24,542.328,542.36,80
PUNE_G001,Dattawadi,2023-03-25,542.336,542.36,27
PUNE_G001,Dattawadi,2023-03-26,542.333,542.37,34
PUNE_G001,Dattawadi,2023-03-27,542.325,542.36,24
PUNE_G001,Dattawadi,2023-03-28,542.332,542.35,44
PUNE_G001,Dattawadi,2023-03-29,542.333,542.35,54
PUNE_G001,Dattawadi,2023-03-30,542.329,542.35,73
PUNE_G001,Dattawadi,2023-03-31,542.333,542.36,76
PUNE_G001,Dattawadi,2023-04-01,542.329,542.36,90
PUNE_G001,Dattawadi,2023-04-02,542.335,542.37,90
PUNE_G001,Dattawadi,2023-04-03,542.335,542.36,92
PUNE_G001,Dattawadi,2023-04-04,542.334,542.37,95
PUNE_G001,Dattawadi,2023-04-05,542.333,542.36,95
PUNE_G001,Dattawadi,2023-04-06,542.329,542.36,94
PUNE_G001,Dattawadi,2023-04-07,542.331,542.36,91
PUNE_G001,Dattawadi,2023-04-08,542.334,542.36,88
PUNE_G001,Dattawadi,2023-04-09,542.365,542.54,88
PUNE_G001,Dattawadi,2023-04-10,542.34,542.39,90
PUNE_G001,Dattawadi,2023-04-11,542.338,542.42,96
PUNE_G001,Dattawadi,2023-04-12,542.335,542.36,69
PUNE_G001,Dattawadi,2023-04-13,542.341,542.41,96
PUNE_G001,Dattawadi,2023-04-14,542.343,542.37,96
PUNE_G001,Dattawadi,2023-04-15,542.332,542.36,96
PUNE_G001,Dattawadi,2023-04-16,542.339,542.37,95
PUNE_G001,Dattawadi,2023-04-17,542.333,542.36,95
PUNE_G001,Dattawadi,2023-04-18,542.325,542.35,89
PUNE_G001,Dattawadi,2023-04-19,542.328,542.36,96
PUNE_G001,Dattawadi,2023-04-20,542.362,542.53,79
PUNE_G001,Dattawadi,2023-04-21,542.342,542.38,93
PUNE_G001,Dattawadi,2023-04-22,542.333,542.36,96
PUNE_G001,Dattawadi,2023-04-23,542.327,542.36,82
PUNE_G001,Dattawadi,2023-04-24,542.334,542.36,67
PUNE_G001,Dattawadi,2023-04-25,542.328,542.35,78
PUNE_G001,Dattawadi,2023-04-26,542.328,542.36,95
PUNE_G001,Dattawadi,2023-04-27,542.311,542.36,96
PUNE_G001,Dattawadi,2023-04-28,542.313,542.35,85
PUNE_G001,Dattawadi,2023-04-29,542.317,542.34,95
PUNE_G001,Dattawadi,2023-04-30,542.324,542.36,81
PUNE_G001,Dattawadi,2023-05-01,542.321,542.34,95
PUNE_G001,Dattawadi,2023-05-02,542.324,542.33,5
PUNE_G001,Dattawadi,2023-05-04,542.302,542.32,13
PUNE_G001,Dattawadi,2023-05-05,542.334,542.36,96
PUNE_G001,Dattawadi,2023-05-06,542.329,542.36,95
PUNE_G001,Dattawadi,2023-05-07,542.358,542.4,96
PUNE_G001,Dattawadi,2023-05-08,542.361,542.5,95
PUNE_G001,Dattawadi,2023-05-09,542.35,542.41,89
PUNE_G001,Dattawadi,2023-05-10,542.337,542.37,95
PUNE_G001,Dattawadi,2023-05-11,542.335,542.37,94
PUNE_G001,Dattawadi,2023-05-12,542.329,542.36,96
PUNE_G001,Dattawadi,2023-05-13,542.329,542.36,89
PUNE_G001,Dattawadi,2023-05-14,542.311,542.33,24
PUNE_G001,Dattawadi,2023-05-30,542.331,542.35,8
PUNE_G001,Dattawadi,2023-05-31,542.325,542.37,88
PUNE_G001,Dattawadi,2023-06-01,542.333,542.38,95
PUNE_G001,Dattawadi,2023-06-02,542.32,542.35,95
PUNE_G001,Dattawadi,2023-06-03,542.325,542.35,96
PUNE_G001,Dattawadi,2023-06-04,542.328,542.36,95
PUNE_G001,Dattawadi,2023-06-05,542.326,542.35,96
PUNE_G001,Dattawadi,2023-06-06,542.329,542.36,94
PUNE_G001,Dattawadi,2023-06-07,542.326,542.37,96
PUNE_G001,Dattawadi,2023-06-08,542.298,542.33,94
PUNE_G001,Dattawadi,2023-06-09,542.314,542.35,94
PUNE_G001,Dattawadi,2023-06-10,542.325,542.36,94
PUNE_G001,Dattawadi,2023-06-11,542.325,542.36,93
PUNE_G001,Dattawadi,2023-06-12,542.325,542.36,95
PUNE_G001,Dattawadi,2023-06-13,542.323,542.36,95
PUNE_G001,Dattawadi,2023-06-14,542.324,542.36,90
PUNE_G001,Dattawadi,2023-06-15,542.309,542.34,32
PUNE_G001,Dattawadi,2023-06-16,542.321,542.33,9
PUNE_G001,Dattawadi,2023-06-17,542.325,542.35,58
PUNE_G001,Dattawadi,2023-06-18,542.32,542.35,96
PUNE_G001,Dattawadi,2023-06-19,542.311,542.34,94
PUNE_G001,Dattawadi,2023-06-20,542.312,542.36,96
PUNE_G001,Dattawadi,2023-06-21,542.313,542.34,95
PUNE_G001,Dattawadi,2023-06-22,542.288,542.33,96
PUNE_G001,Dattawadi,2023-06-23,542.301,542.34,96
PUNE_G001,Dattawadi,2023-06-24,542.359,542.46,95
PUNE_G001,Dattawadi,2023-06-25,542.354,542.43,96
PUNE_G001,Dattawadi,2023-06-26,542.316,542.34,95
PUNE_G001,Dattawadi,2023-06-27,542.376,542.53,96
PUNE_G001,Dattawadi,2023-06-28,542.371,542.46,96
PUNE_G001,Dattawadi,2023-06-29,542.348,542.38,93
PUNE_G001,Dattawadi,2023-06-30,542.369,542.44,96
PUNE_G001,Dattawadi,2023-07-01,542.386,542.43,96
PUNE_G001,Dattawadi,2023-07-02,542.35,542.38,96
PUNE_G001,Dattawadi,2023-07-03,542.339,542.4,96
PUNE_G001,Dattawadi,2023-07-04,542.328,542.36,95
PUNE_G001,Dattawadi,2023-07-05,542.325,542.36,94
